1709082240000,0.09806000,0.09808000,0.09793000,0.09800000,1526710.00000000,1709082299999,149637.23238000,243,767583.00000000,75229.42036000,0
1709082300000,0.09799000,0.09803000,0.09775000,0.09794000,3184775.00000000,1709082359999,311689.28793000,599,1959361.00000000,191714.45404000,0
1709082360000,0.09794000,0.09804000,0.09783000,0.09803000,762809.00000000,1709082419999,74671.49929000,133,640730.00000000,62717.54633000,0
1709082420000,0.09803000,0.09831000,0.09802000,0.09824000,1904116.00000000,1709082479999,186968.79746000,390,845341.00000000,83000.17051000,0
1709082480000,0.09825000,0.09831000,0.09800000,0.09810000,1936372.00000000,1709082539999,190034.33629000,426,719355.00000000,70631.37974000,0
1709082540000,0.09809000,0.09809000,0.09770000,0.09770000,2631063.00000000,1709082599999,257352.42952000,459,750813.00000000,73435.47625000,0
1709082600000,0.09770000,0.09791000,0.09766000,0.09776000,3139644.00000000,1709082659999,307050.46319000,488,1457535.00000000,142541.87539000,0
1709082660000,0.09776000,0.09800000,0.09775000,0.09785000,2389255.00000000,1709082719999,233927.34912000,417,1432254.00000000,140198.84105000,0
1709082720000,0.09786000,0.09790000,0.09739000,0.09748000,2249851.00000000,1709082779999,219544.97056000,607,1077869.00000000,105136.67388000,0
1709082780000,0.09744000,0.09745000,0.09716000,0.09724000,2601524.00000000,1709082839999,253029.12429000,441,834808.00000000,81166.17534000,0
1709082840000,0.09723000,0.09723000,0.09697000,0.09698000,3464706.00000000,1709082899999,336238.34799000,676,1515853.00000000,147103.29938000,0
1709082900000,0.09697000,0.09699000,0.09672000,0.09673000,2643745.00000000,1709082959999,255990.00584000,698,1026377.00000000,99373.75299000,0
1709082960000,0.09673000,0.09688000,0.09660000,0.09685000,3037970.00000000,1709083019999,293816.50276000,514,862908.00000000,83472.01328000,0
1709083020000,0.09685000,0.09695000,0.09676000,0.09686000,1982781.00000000,1709083079999,192057.86317000,297,806098.00000000,78078.75775000,0
1709083080000,0.09687000,0.09727000,0.09687000,0.09726000,3158110.00000000,1709083139999,306685.50038000,676,1813521.00000000,176049.34422000,0
1709083140000,0.09726000,0.09730000,0.09695000,0.09711000,2431187.00000000,1709083199999,236146.18405000,364,1162697.00000000,112937.11617000,0
1709083200000,0.09709000,0.09710000,0.09705000,0.09705000,849344.00000000,1709083259999,82442.11805000,202,373915.00000000,36293.48234000,0
1709083260000,0.09705000,0.09721000,0.09690000,0.09719000,3745238.00000000,1709083319999,363311.79990000,478,2215975.00000000,214938.40777000,0
1709083320000,0.09719000,0.09724000,0.09697000,0.09722000,2765732.00000000,1709083379999,268619.02869000,449,1371425.00000000,133172.23104000,0
